LENGTH	COUNT	PRCT
531	1	0.022779
532	1	0.022779
533	1	0.022779
535	1	0.022779
541	1	0.022779
542	1	0.022779
544	1	0.022779
546	1	0.022779
547	1	0.022779
549	1	0.022779
550	1	0.022779
555	1	0.022779
556	1	0.022779
558	1	0.022779
559	1	0.022779
561	1	0.022779
568	1	0.022779
569	2	0.0455581
571	1	0.022779
579	1	0.022779
580	1	0.022779
582	1	0.022779
589	2	0.0455581
590	1	0.022779
592	1	0.022779
593	1	0.022779
599	1	0.022779
606	1	0.022779
607	1	0.022779
608	1	0.022779
611	1	0.022779
613	2	0.0455581
621	1	0.022779
624	1	0.022779
627	1	0.022779
628	1	0.022779
631	1	0.022779
635	1	0.022779
636	1	0.022779
637	1	0.022779
645	1	0.022779
650	1	0.022779
655	1	0.022779
665	1	0.022779
672	1	0.022779
674	1	0.022779
676	1	0.022779
686	1	0.022779
695	3	0.0683371
698	1	0.022779
699	1	0.022779
702	1	0.022779
704	1	0.022779
718	1	0.022779
731	2	0.0455581
733	1	0.022779
734	1	0.022779
739	1	0.022779
745	1	0.022779
758	1	0.022779
767	1	0.022779
778	3	0.0683371
787	1	0.022779
794	1	0.022779
804	1	0.022779
806	2	0.0455581
807	1	0.022779
814	1	0.022779
826	1	0.022779
837	1	0.022779
856	1	0.022779
862	1	0.022779
900	1	0.022779
906	1	0.022779
911	1	0.022779
933	1	0.022779
949	1	0.022779
951	1	0.022779
964	1	0.022779
997	1	0.022779
998	10	0.22779
1002	1	0.022779
1010	1	0.022779
1012	1	0.022779
1020	1	0.022779
1022	1	0.022779
1031	1	0.022779
1054	1	0.022779
1069	1	0.022779
1077	1	0.022779
1079	1	0.022779
1090	1	0.022779
1104	1	0.022779
1123	1	0.022779
1150	1	0.022779
1197	1	0.022779
1222	1	0.022779
1238	1	0.022779
1248	1	0.022779
1270	1	0.022779
1275	1	0.022779
1314	1	0.022779
1321	1	0.022779
1390	1	0.022779
1419	2	0.0455581
1457	1	0.022779
1466	1	0.022779
1474	1	0.022779
1498	1	0.022779
1573	1	0.022779
1575	1	0.022779
1595	1	0.022779
1666	1	0.022779
1682	1	0.022779
1698	1	0.022779
1785	1	0.022779
1820	1	0.022779
1833	1	0.022779
1877	1	0.022779
1890	1	0.022779
1897	1	0.022779
2018	1	0.022779
2035	1	0.022779
2137	1	0.022779
2151	1	0.022779
2165	1	0.022779
2176	1	0.022779
2206	1	0.022779
2306	1	0.022779
2328	1	0.022779
2405	1	0.022779
2441	1	0.022779
2483	1	0.022779
2539	1	0.022779
2645	1	0.022779
2702	1	0.022779
2891	1	0.022779
3539	1	0.022779
3895	1	0.022779
4382	1	0.022779
4525	1	0.022779
5008	1	0.022779
6428	1	0.022779
6728	1	0.022779
7629	1	0.022779
