LENGTH	COUNT	PRCT
525	1	0.0245519
532	1	0.0245519
536	1	0.0245519
544	1	0.0245519
547	1	0.0245519
548	2	0.0491039
555	1	0.0245519
556	1	0.0245519
557	1	0.0245519
558	1	0.0245519
560	1	0.0245519
565	1	0.0245519
566	1	0.0245519
567	1	0.0245519
568	1	0.0245519
569	2	0.0491039
572	1	0.0245519
590	2	0.0491039
593	1	0.0245519
597	1	0.0245519
607	1	0.0245519
608	1	0.0245519
610	1	0.0245519
611	2	0.0491039
615	1	0.0245519
623	1	0.0245519
628	2	0.0491039
631	2	0.0491039
632	1	0.0245519
633	1	0.0245519
637	1	0.0245519
644	1	0.0245519
648	1	0.0245519
649	1	0.0245519
654	1	0.0245519
665	1	0.0245519
668	1	0.0245519
677	1	0.0245519
685	1	0.0245519
688	1	0.0245519
691	1	0.0245519
694	1	0.0245519
706	1	0.0245519
718	1	0.0245519
725	1	0.0245519
727	1	0.0245519
729	1	0.0245519
733	1	0.0245519
734	1	0.0245519
737	1	0.0245519
742	1	0.0245519
745	1	0.0245519
767	1	0.0245519
781	1	0.0245519
784	1	0.0245519
797	2	0.0491039
807	2	0.0491039
810	1	0.0245519
811	1	0.0245519
843	1	0.0245519
851	1	0.0245519
854	1	0.0245519
857	1	0.0245519
865	1	0.0245519
911	1	0.0245519
922	1	0.0245519
928	1	0.0245519
929	1	0.0245519
937	1	0.0245519
945	1	0.0245519
954	1	0.0245519
967	1	0.0245519
976	1	0.0245519
998	5	0.12276
1005	1	0.0245519
1010	1	0.0245519
1015	1	0.0245519
1037	1	0.0245519
1045	1	0.0245519
1071	1	0.0245519
1089	1	0.0245519
1091	1	0.0245519
1107	1	0.0245519
1112	1	0.0245519
1113	1	0.0245519
1119	1	0.0245519
1142	1	0.0245519
1199	1	0.0245519
1200	1	0.0245519
1219	1	0.0245519
1221	1	0.0245519
1244	1	0.0245519
1262	1	0.0245519
1272	1	0.0245519
1275	1	0.0245519
1283	1	0.0245519
1284	1	0.0245519
1292	1	0.0245519
1333	1	0.0245519
1337	1	0.0245519
1351	1	0.0245519
1395	1	0.0245519
1411	1	0.0245519
1418	1	0.0245519
1453	1	0.0245519
1556	1	0.0245519
1575	1	0.0245519
1594	1	0.0245519
1612	1	0.0245519
1613	1	0.0245519
1664	1	0.0245519
1682	1	0.0245519
1701	1	0.0245519
1735	1	0.0245519
1763	1	0.0245519
1779	1	0.0245519
1786	1	0.0245519
1808	1	0.0245519
1890	1	0.0245519
1895	1	0.0245519
1952	1	0.0245519
2019	1	0.0245519
2021	1	0.0245519
2035	1	0.0245519
2078	1	0.0245519
2140	1	0.0245519
2155	1	0.0245519
2165	1	0.0245519
2203	1	0.0245519
2346	1	0.0245519
2398	1	0.0245519
2402	1	0.0245519
2477	1	0.0245519
2515	1	0.0245519
2546	1	0.0245519
2562	1	0.0245519
2616	1	0.0245519
2642	1	0.0245519
2890	1	0.0245519
2907	1	0.0245519
2992	1	0.0245519
3667	1	0.0245519
3726	1	0.0245519
4134	1	0.0245519
4557	1	0.0245519
4560	1	0.0245519
4952	1	0.0245519
8218	1	0.0245519
