LENGTH	COUNT	PRCT
1678	1	0.0206271
1781	1	0.0206271
1877	1	0.0206271
1896	1	0.0206271
1901	1	0.0206271
1922	1	0.0206271
1937	1	0.0206271
1963	1	0.0206271
1987	1	0.0206271
2012	1	0.0206271
2021	1	0.0206271
2022	1	0.0206271
2034	1	0.0206271
2127	1	0.0206271
2138	1	0.0206271
2145	1	0.0206271
2147	1	0.0206271
2177	1	0.0206271
2200	1	0.0206271
2205	1	0.0206271
2344	2	0.0412541
2404	1	0.0206271
2415	1	0.0206271
2456	1	0.0206271
2478	1	0.0206271
2527	1	0.0206271
2547	1	0.0206271
2556	1	0.0206271
2557	1	0.0206271
2601	1	0.0206271
2626	1	0.0206271
2653	1	0.0206271
2689	1	0.0206271
2713	1	0.0206271
2721	1	0.0206271
2735	1	0.0206271
2829	1	0.0206271
2848	1	0.0206271
2887	1	0.0206271
2891	1	0.0206271
2931	1	0.0206271
2976	1	0.0206271
2996	1	0.0206271
3163	1	0.0206271
3462	1	0.0206271
3651	1	0.0206271
3715	1	0.0206271
3841	1	0.0206271
4008	1	0.0206271
4018	1	0.0206271
4043	1	0.0206271
4132	1	0.0206271
4235	1	0.0206271
4558	1	0.0206271
4779	1	0.0206271
4866	1	0.0206271
4966	1	0.0206271
5063	1	0.0206271
5080	1	0.0206271
6032	1	0.0206271
6049	1	0.0206271
6057	1	0.0206271
6075	1	0.0206271
6101	1	0.0206271
6130	1	0.0206271
6214	1	0.0206271
7345	1	0.0206271
7745	1	0.0206271
8315	1	0.0206271
11173	1	0.0206271
12626	1	0.0206271
13999	1	0.0206271
15451	1	0.0206271
