LENGTH	COUNT	PRCT
-473	1	0.00719942
-458	2	0.0143988
-457	1	0.00719942
-453	1	0.00719942
-451	1	0.00719942
-450	3	0.0215983
-448	1	0.00719942
-446	1	0.00719942
-442	1	0.00719942
-435	1	0.00719942
-433	1	0.00719942
-431	1	0.00719942
-428	2	0.0143988
-427	1	0.00719942
-423	1	0.00719942
-422	1	0.00719942
-419	1	0.00719942
-418	1	0.00719942
-416	1	0.00719942
-413	1	0.00719942
-412	1	0.00719942
-411	1	0.00719942
-402	1	0.00719942
-400	1	0.00719942
-396	2	0.0143988
-393	2	0.0143988
-382	1	0.00719942
-380	1	0.00719942
-373	1	0.00719942
-372	2	0.0143988
-371	3	0.0215983
-362	1	0.00719942
-361	1	0.00719942
-360	1	0.00719942
-359	2	0.0143988
-358	1	0.00719942
-356	1	0.00719942
-354	1	0.00719942
-353	1	0.00719942
-351	2	0.0143988
-350	3	0.0215983
-349	1	0.00719942
-348	1	0.00719942
-347	1	0.00719942
-345	1	0.00719942
-344	1	0.00719942
-343	4	0.0287977
-342	2	0.0143988
-341	1	0.00719942
-339	3	0.0215983
-338	2	0.0143988
-337	2	0.0143988
-336	2	0.0143988
-335	3	0.0215983
-334	2	0.0143988
-333	2	0.0143988
-331	4	0.0287977
-330	1	0.00719942
-329	2	0.0143988
-328	4	0.0287977
-327	5	0.0359971
-326	7	0.050396
-325	3	0.0215983
-324	5	0.0359971
-323	9	0.0647948
-322	7	0.050396
-321	5	0.0359971
-320	7	0.050396
-319	6	0.0431965
-318	3	0.0215983
-317	4	0.0287977
-316	2	0.0143988
-315	8	0.0575954
-314	3	0.0215983
-313	6	0.0431965
-312	6	0.0431965
-311	7	0.050396
-309	1	0.00719942
-308	3	0.0215983
-307	3	0.0215983
-306	1	0.00719942
-305	1	0.00719942
-304	1	0.00719942
-303	3	0.0215983
-302	1	0.00719942
-300	1	0.00719942
-297	1	0.00719942
-294	3	0.0215983
-293	1	0.00719942
-288	1	0.00719942
-287	2	0.0143988
-285	2	0.0143988
-282	2	0.0143988
-281	2	0.0143988
-280	3	0.0215983
-279	1	0.00719942
-276	1	0.00719942
-275	1	0.00719942
-272	1	0.00719942
-268	1	0.00719942
-266	2	0.0143988
-264	1	0.00719942
-263	1	0.00719942
-262	1	0.00719942
-256	1	0.00719942
-255	2	0.0143988
-254	3	0.0215983
-253	2	0.0143988
-252	2	0.0143988
-251	2	0.0143988
-250	1	0.00719942
-247	1	0.00719942
-246	2	0.0143988
-237	1	0.00719942
-234	2	0.0143988
-230	3	0.0215983
-228	2	0.0143988
-227	2	0.0143988
-226	1	0.00719942
-223	1	0.00719942
-216	2	0.0143988
-215	1	0.00719942
-213	1	0.00719942
-212	2	0.0143988
-210	1	0.00719942
-209	1	0.00719942
-207	3	0.0215983
-206	1	0.00719942
-202	2	0.0143988
-201	1	0.00719942
-200	2	0.0143988
-199	2	0.0143988
-195	1	0.00719942
-194	1	0.00719942
-193	1	0.00719942
-192	3	0.0215983
-191	3	0.0215983
-190	4	0.0287977
-189	2	0.0143988
-188	5	0.0359971
-187	3	0.0215983
-186	4	0.0287977
-185	2	0.0143988
-182	1	0.00719942
-180	1	0.00719942
-179	1	0.00719942
-177	1	0.00719942
-176	3	0.0215983
-175	2	0.0143988
-174	4	0.0287977
-173	1	0.00719942
-172	2	0.0143988
-171	2	0.0143988
-168	1	0.00719942
-167	2	0.0143988
-166	1	0.00719942
-164	2	0.0143988
-163	2	0.0143988
-161	2	0.0143988
-160	3	0.0215983
-159	1	0.00719942
-157	5	0.0359971
-156	3	0.0215983
-155	1	0.00719942
-153	3	0.0215983
-152	5	0.0359971
-151	6	0.0431965
-149	1	0.00719942
-148	3	0.0215983
-147	1	0.00719942
-146	2	0.0143988
-144	3	0.0215983
-143	4	0.0287977
-142	1	0.00719942
-141	3	0.0215983
-140	3	0.0215983
-138	1	0.00719942
-137	2	0.0143988
-136	3	0.0215983
-135	1	0.00719942
-134	6	0.0431965
-133	1	0.00719942
-132	2	0.0143988
-131	2	0.0143988
-130	3	0.0215983
-129	3	0.0215983
-128	8	0.0575954
-127	7	0.050396
-126	8	0.0575954
-125	5	0.0359971
-124	3	0.0215983
-123	2	0.0143988
-122	2	0.0143988
-120	2	0.0143988
-119	2	0.0143988
-118	1	0.00719942
-117	1	0.00719942
-116	3	0.0215983
-115	2	0.0143988
-114	4	0.0287977
-113	2	0.0143988
-112	3	0.0215983
-110	1	0.00719942
-109	1	0.00719942
-108	8	0.0575954
-107	1	0.00719942
-106	2	0.0143988
-105	5	0.0359971
-104	5	0.0359971
-103	1	0.00719942
-102	4	0.0287977
-101	4	0.0287977
-100	8	0.0575954
-99	7	0.050396
-98	8	0.0575954
-97	6	0.0431965
-96	9	0.0647948
-95	5	0.0359971
-94	8	0.0575954
-93	12	0.0863931
-92	4	0.0287977
-91	3	0.0215983
-90	7	0.050396
-89	5	0.0359971
-88	4	0.0287977
-87	3	0.0215983
-86	2	0.0143988
-85	3	0.0215983
-84	7	0.050396
-83	13	0.0935925
-82	6	0.0431965
