LENGTH	COUNT	PRCT
-65766	1	0.0102987
-53681	1	0.0102987
-49509	1	0.0102987
-48048	1	0.0102987
-33607	1	0.0102987
-10421	1	0.0102987
-10025	1	0.0102987
-9859	1	0.0102987
-8761	1	0.0102987
-8214	1	0.0102987
-7838	1	0.0102987
-7796	1	0.0102987
-7466	1	0.0102987
-6367	1	0.0102987
-6078	1	0.0102987
-6077	1	0.0102987
-6075	1	0.0102987
-6065	1	0.0102987
-6059	1	0.0102987
-6052	1	0.0102987
-6038	1	0.0102987
-5990	1	0.0102987
-5971	1	0.0102987
-5751	1	0.0102987
-5335	1	0.0102987
-5149	1	0.0102987
-5047	1	0.0102987
-4695	1	0.0102987
-4687	1	0.0102987
-4679	1	0.0102987
-4659	1	0.0102987
-4324	1	0.0102987
-4210	1	0.0102987
-3997	1	0.0102987
-3859	1	0.0102987
-3845	1	0.0102987
-3818	1	0.0102987
-3744	1	0.0102987
-3742	1	0.0102987
-3366	1	0.0102987
-3323	1	0.0102987
-3312	1	0.0102987
-3311	1	0.0102987
-3220	1	0.0102987
-3210	1	0.0102987
-3160	1	0.0102987
-3157	1	0.0102987
-3154	1	0.0102987
-3038	1	0.0102987
-2977	1	0.0102987
-2925	1	0.0102987
-2686	1	0.0102987
-2653	1	0.0102987
-2636	1	0.0102987
-2611	1	0.0102987
-2603	1	0.0102987
-2600	1	0.0102987
-2472	1	0.0102987
-2384	1	0.0102987
-2248	1	0.0102987
-2063	1	0.0102987
-2037	1	0.0102987
-2015	1	0.0102987
-1994	1	0.0102987
-1980	1	0.0102987
-1963	1	0.0102987
-1925	1	0.0102987
-1844	1	0.0102987
-1822	1	0.0102987
-1777	1	0.0102987
-1758	1	0.0102987
-1636	1	0.0102987
-1548	1	0.0102987
-1500	1	0.0102987
-1485	1	0.0102987
-1469	1	0.0102987
-1445	1	0.0102987
-1407	1	0.0102987
-1404	1	0.0102987
-1385	1	0.0102987
-1370	1	0.0102987
-1352	2	0.0205973
-1351	1	0.0102987
-1339	1	0.0102987
-1279	1	0.0102987
-1204	1	0.0102987
-1190	1	0.0102987
-1179	1	0.0102987
-1172	1	0.0102987
-1151	1	0.0102987
-1142	1	0.0102987
-1089	1	0.0102987
-1075	1	0.0102987
-1066	1	0.0102987
-1042	1	0.0102987
-1036	1	0.0102987
-1020	1	0.0102987
-1014	1	0.0102987
-988	1	0.0102987
-970	1	0.0102987
-964	1	0.0102987
-943	1	0.0102987
-939	1	0.0102987
-920	1	0.0102987
-905	1	0.0102987
-899	1	0.0102987
-866	1	0.0102987
-864	2	0.0205973
-862	1	0.0102987
-859	1	0.0102987
-846	1	0.0102987
-842	1	0.0102987
-835	1	0.0102987
-818	1	0.0102987
-816	2	0.0205973
-815	1	0.0102987
-808	1	0.0102987
-806	1	0.0102987
-805	1	0.0102987
-800	1	0.0102987
-796	1	0.0102987
-794	1	0.0102987
-790	1	0.0102987
-780	2	0.0205973
-764	1	0.0102987
-748	2	0.0205973
-738	1	0.0102987
-736	1	0.0102987
-700	1	0.0102987
-693	1	0.0102987
-690	1	0.0102987
-682	1	0.0102987
-650	1	0.0102987
-647	1	0.0102987
-617	1	0.0102987
-604	1	0.0102987
-601	1	0.0102987
-595	1	0.0102987
-571	1	0.0102987
-570	2	0.0205973
-558	1	0.0102987
-557	1	0.0102987
-542	1	0.0102987
-532	1	0.0102987
-531	1	0.0102987
-528	2	0.0205973
-522	2	0.0205973
-519	1	0.0102987
-509	1	0.0102987
-504	1	0.0102987
-500	1	0.0102987
-499	1	0.0102987
-493	2	0.0205973
-486	1	0.0102987
-479	1	0.0102987
-476	2	0.0205973
-473	1	0.0102987
-460	1	0.0102987
-457	1	0.0102987
