LENGTH	COUNT	PRCT
-87346	1	0.0106986
-68224	1	0.0106986
-50503	1	0.0106986
-49413	1	0.0106986
-48046	1	0.0106986
-38765	1	0.0106986
-33505	1	0.0106986
-25985	1	0.0106986
-25421	1	0.0106986
-16390	1	0.0106986
-12450	1	0.0106986
-10379	1	0.0106986
-10274	1	0.0106986
-9683	1	0.0106986
-8336	1	0.0106986
-7793	1	0.0106986
-7246	1	0.0106986
-6078	1	0.0106986
-6077	1	0.0106986
-6075	1	0.0106986
-6065	1	0.0106986
-6052	1	0.0106986
-6038	1	0.0106986
-5990	1	0.0106986
-5149	1	0.0106986
-4901	1	0.0106986
-4695	1	0.0106986
-4550	1	0.0106986
-4475	1	0.0106986
-4324	1	0.0106986
-4210	1	0.0106986
-3818	1	0.0106986
-3744	1	0.0106986
-3430	1	0.0106986
-3406	1	0.0106986
-3366	1	0.0106986
-3312	1	0.0106986
-3241	1	0.0106986
-3038	1	0.0106986
-2925	1	0.0106986
-2730	1	0.0106986
-2653	1	0.0106986
-2647	1	0.0106986
-2611	1	0.0106986
-2446	1	0.0106986
-2432	1	0.0106986
-2429	1	0.0106986
-2271	1	0.0106986
-2244	1	0.0106986
-2210	1	0.0106986
-2037	1	0.0106986
-2015	1	0.0106986
-1994	1	0.0106986
-1925	1	0.0106986
-1919	1	0.0106986
-1882	1	0.0106986
-1877	1	0.0106986
-1847	1	0.0106986
-1844	1	0.0106986
-1822	1	0.0106986
-1818	1	0.0106986
-1782	1	0.0106986
-1758	1	0.0106986
-1690	1	0.0106986
-1638	1	0.0106986
-1575	1	0.0106986
-1565	1	0.0106986
-1562	1	0.0106986
-1539	1	0.0106986
-1500	1	0.0106986
-1445	1	0.0106986
-1433	1	0.0106986
-1424	1	0.0106986
-1404	2	0.0213972
-1385	1	0.0106986
-1352	1	0.0106986
-1345	2	0.0213972
-1341	1	0.0106986
-1303	1	0.0106986
-1279	1	0.0106986
-1264	1	0.0106986
-1240	1	0.0106986
-1151	1	0.0106986
-1142	1	0.0106986
-1089	1	0.0106986
-1085	1	0.0106986
-1075	1	0.0106986
-1074	1	0.0106986
-1073	1	0.0106986
-1066	1	0.0106986
-1058	1	0.0106986
-1046	1	0.0106986
-1042	1	0.0106986
-1036	1	0.0106986
-1014	1	0.0106986
-989	1	0.0106986
-964	1	0.0106986
-946	1	0.0106986
-942	1	0.0106986
-939	1	0.0106986
-934	1	0.0106986
-929	1	0.0106986
-920	1	0.0106986
-918	1	0.0106986
-868	1	0.0106986
-864	1	0.0106986
-862	1	0.0106986
-846	1	0.0106986
-842	1	0.0106986
-835	1	0.0106986
-815	1	0.0106986
-812	1	0.0106986
-800	1	0.0106986
-796	1	0.0106986
-794	1	0.0106986
-790	1	0.0106986
-784	2	0.0213972
-780	1	0.0106986
-771	1	0.0106986
-764	1	0.0106986
-756	1	0.0106986
-748	1	0.0106986
-744	1	0.0106986
-738	2	0.0213972
-709	1	0.0106986
-700	1	0.0106986
-690	1	0.0106986
-682	1	0.0106986
-676	1	0.0106986
-656	1	0.0106986
-647	1	0.0106986
-640	1	0.0106986
-631	1	0.0106986
-628	1	0.0106986
-620	1	0.0106986
-617	1	0.0106986
-612	1	0.0106986
-601	1	0.0106986
-594	1	0.0106986
-570	1	0.0106986
-559	1	0.0106986
-558	1	0.0106986
-557	1	0.0106986
-553	1	0.0106986
-550	1	0.0106986
-531	2	0.0213972
-528	1	0.0106986
-522	1	0.0106986
-520	1	0.0106986
-502	1	0.0106986
-496	1	0.0106986
-493	2	0.0213972
-490	1	0.0106986
-480	1	0.0106986
-478	1	0.0106986
-476	1	0.0106986
-475	1	0.0106986
-468	3	0.0320959
-457	1	0.0106986
-456	1	0.0106986
-453	1	0.0106986
-452	1	0.0106986
-451	1	0.0106986
-450	1	0.0106986
-441	1	0.0106986
-433	1	0.0106986
-428	1	0.0106986
-427	1	0.0106986
-423	1	0.0106986
-419	2	0.0213972
-404	1	0.0106986
-400	1	0.0106986
-399	1	0.0106986
-398	1	0.0106986
-397	1	0.0106986
-396	2	0.0213972
-395	1	0.0106986
-387	1	0.0106986
-378	1	0.0106986
-374	1	0.0106986
-360	1	0.0106986
-357	2	0.0213972
-356	1	0.0106986
-354	1	0.0106986
-353	2	0.0213972
-351	2	0.0213972
-349	1	0.0106986
-348	1	0.0106986
-344	2	0.0213972
-343	1	0.0106986
-342	1	0.0106986
-341	1	0.0106986
-340	1	0.0106986
-339	1	0.0106986
-338	2	0.0213972
-337	1	0.0106986
-336	1	0.0106986
-335	3	0.0320959
-334	2	0.0213972
-333	2	0.0213972
-332	1	0.0106986
-331	4	0.0427945
-330	1	0.0106986
-328	2	0.0213972
-327	3	0.0320959
-326	3	0.0320959
-325	3	0.0320959
-324	4	0.0427945
-323	7	0.0748903
-322	3	0.0320959
-321	4	0.0427945
-320	5	0.0534931
-319	5	0.0534931
-318	2	0.0213972
-317	5	0.0534931
-316	1	0.0106986
-315	6	0.0641917
-314	2	0.0213972
-313	4	0.0427945
-312	6	0.0641917
-311	5	0.0534931
-310	1	0.0106986
-309	1	0.0106986
-308	2	0.0213972
-307	2	0.0213972
-306	1	0.0106986
-305	1	0.0106986
-303	3	0.0320959
-302	1	0.0106986
-300	1	0.0106986
-299	1	0.0106986
-298	1	0.0106986
-295	1	0.0106986
-294	1	0.0106986
-293	1	0.0106986
-292	1	0.0106986
-291	1	0.0106986
-288	2	0.0213972
-287	1	0.0106986
-285	1	0.0106986
-282	3	0.0320959
-281	1	0.0106986
-280	2	0.0213972
-276	2	0.0213972
-275	1	0.0106986
-265	1	0.0106986
-264	2	0.0213972
-262	1	0.0106986
-256	1	0.0106986
-254	2	0.0213972
-252	1	0.0106986
-250	1	0.0106986
-248	1	0.0106986
-247	1	0.0106986
-246	1	0.0106986
-238	1	0.0106986
-236	1	0.0106986
-234	3	0.0320959
-233	1	0.0106986
-229	1	0.0106986
-228	2	0.0213972
-227	1	0.0106986
-226	1	0.0106986
-225	1	0.0106986
-224	1	0.0106986
-223	1	0.0106986
-221	1	0.0106986
-220	1	0.0106986
-217	1	0.0106986
-216	2	0.0213972
-214	1	0.0106986
-213	1	0.0106986
-212	1	0.0106986
-211	1	0.0106986
-210	1	0.0106986
-207	2	0.0213972
-206	1	0.0106986
-204	1	0.0106986
-200	2	0.0213972
-199	2	0.0213972
-196	2	0.0213972
-193	1	0.0106986
-192	3	0.0320959
-190	2	0.0213972
-189	2	0.0213972
-188	3	0.0320959
-187	2	0.0213972
-186	2	0.0213972
-184	1	0.0106986
-183	2	0.0213972
-181	1	0.0106986
-180	2	0.0213972
-178	1	0.0106986
-177	2	0.0213972
-176	1	0.0106986
-175	1	0.0106986
-174	5	0.0534931
-172	1	0.0106986
-169	1	0.0106986
-167	1	0.0106986
-166	1	0.0106986
-165	1	0.0106986
-164	1	0.0106986
-161	1	0.0106986
-160	2	0.0213972
-159	4	0.0427945
-157	2	0.0213972
-156	1	0.0106986
-155	2	0.0213972
-154	2	0.0213972
-152	1	0.0106986
-151	4	0.0427945
-150	3	0.0320959
-149	1	0.0106986
-148	2	0.0213972
-146	2	0.0213972
-144	4	0.0427945
-143	2	0.0213972
-142	2	0.0213972
-141	2	0.0213972
-139	1	0.0106986
-138	2	0.0213972
-137	1	0.0106986
-136	2	0.0213972
-135	1	0.0106986
-134	5	0.0534931
-133	2	0.0213972
-131	2	0.0213972
-130	1	0.0106986
-129	2	0.0213972
-128	6	0.0641917
-127	2	0.0213972
-126	2	0.0213972
-125	3	0.0320959
-124	5	0.0534931
-122	3	0.0320959
-121	1	0.0106986
-120	2	0.0213972
-119	2	0.0213972
-118	1	0.0106986
-117	3	0.0320959
-116	2	0.0213972
-114	3	0.0320959
-112	5	0.0534931
-110	1	0.0106986
-109	2	0.0213972
-108	7	0.0748903
-107	1	0.0106986
-106	1	0.0106986
-105	2	0.0213972
-104	4	0.0427945
-103	1	0.0106986
-102	7	0.0748903
-100	2	0.0213972
-99	5	0.0534931
-98	4	0.0427945
-97	3	0.0320959
-96	5	0.0534931
-95	2	0.0213972
-94	5	0.0534931
-93	6	0.0641917
-92	5	0.0534931
-91	2	0.0213972
-90	2	0.0213972
-89	2	0.0213972
-88	2	0.0213972
-86	6	0.0641917
-85	2	0.0213972
-84	8	0.085589
-83	4	0.0427945
-82	3	0.0320959
-80	4	0.0427945
-79	1	0.0106986
-78	8	0.085589
-77	2	0.0213972
-76	7	0.0748903
-75	5	0.0534931
-74	8	0.085589
-73	3	0.0320959
-72	4	0.0427945
-71	2	0.0213972
-70	2	0.0213972
-69	6	0.0641917
-68	5	0.0534931
-67	5	0.0534931
-66	7	0.0748903
-65	1	0.0106986
-64	8	0.085589
-63	7	0.0748903
-62	8	0.085589
-61	6	0.0641917
-60	17	0.181877
-59	3	0.0320959
-58	11	0.117685
-57	9	0.0962876
-56	6	0.0641917
-55	3	0.0320959
-54	15	0.160479
-53	7	0.0748903
-52	9	0.0962876
-51	6	0.0641917
-50	23	0.246068
-49	10	0.106986
-48	16	0.171178
-47	7	0.0748903
-46	16	0.171178
-45	6	0.0641917
-44	10	0.106986
-43	17	0.181877
-42	30	0.320959
-41	14	0.149781
-40	25	0.267465
