LENGTH	COUNT	PRCT
-85636	1	0.0107631
-65765	1	0.0107631
-64804	1	0.0107631
-49509	1	0.0107631
-48048	1	0.0107631
-38209	1	0.0107631
-25985	1	0.0107631
-25421	1	0.0107631
-21761	1	0.0107631
-21398	1	0.0107631
-11650	1	0.0107631
-10379	1	0.0107631
-10043	1	0.0107631
-10025	1	0.0107631
-9664	1	0.0107631
-9454	1	0.0107631
-9423	1	0.0107631
-8761	1	0.0107631
-7796	1	0.0107631
-7466	1	0.0107631
-6781	1	0.0107631
-6077	1	0.0107631
-6075	1	0.0107631
-6065	1	0.0107631
-6059	1	0.0107631
-6052	1	0.0107631
-5990	1	0.0107631
-5971	1	0.0107631
-5668	1	0.0107631
-5149	1	0.0107631
-5057	1	0.0107631
-4679	1	0.0107631
-4664	1	0.0107631
-4324	1	0.0107631
-4299	1	0.0107631
-4292	1	0.0107631
-4210	1	0.0107631
-4206	1	0.0107631
-3818	1	0.0107631
-3312	1	0.0107631
-3154	1	0.0107631
-3039	1	0.0107631
-2977	1	0.0107631
-2931	1	0.0107631
-2686	1	0.0107631
-2653	1	0.0107631
-2647	1	0.0107631
-2611	1	0.0107631
-2486	1	0.0107631
-2432	1	0.0107631
-2317	1	0.0107631
-2015	1	0.0107631
-1994	1	0.0107631
-1925	1	0.0107631
-1844	1	0.0107631
-1822	1	0.0107631
-1807	1	0.0107631
-1785	1	0.0107631
-1782	1	0.0107631
-1758	1	0.0107631
-1606	1	0.0107631
-1575	1	0.0107631
-1548	1	0.0107631
-1539	1	0.0107631
-1519	1	0.0107631
-1515	1	0.0107631
-1505	1	0.0107631
-1500	1	0.0107631
-1445	1	0.0107631
-1424	1	0.0107631
-1407	1	0.0107631
-1352	1	0.0107631
-1345	1	0.0107631
-1339	1	0.0107631
-1318	1	0.0107631
-1303	2	0.0215262
-1179	1	0.0107631
-1172	1	0.0107631
-1156	1	0.0107631
-1151	1	0.0107631
-1142	2	0.0215262
-1137	1	0.0107631
-1132	1	0.0107631
-1109	1	0.0107631
-1107	1	0.0107631
-1100	1	0.0107631
-1099	1	0.0107631
-1074	1	0.0107631
-1073	1	0.0107631
-1066	1	0.0107631
-1054	1	0.0107631
-1042	2	0.0215262
-1020	1	0.0107631
-1014	1	0.0107631
-964	1	0.0107631
-950	1	0.0107631
-864	1	0.0107631
-862	1	0.0107631
-859	1	0.0107631
-840	1	0.0107631
-835	1	0.0107631
-831	1	0.0107631
-818	1	0.0107631
-815	1	0.0107631
-812	1	0.0107631
-808	1	0.0107631
-805	1	0.0107631
-800	1	0.0107631
-796	1	0.0107631
-788	1	0.0107631
-764	1	0.0107631
-748	2	0.0215262
-709	1	0.0107631
-702	1	0.0107631
-700	1	0.0107631
-695	1	0.0107631
-690	1	0.0107631
-688	1	0.0107631
-684	1	0.0107631
-652	1	0.0107631
-650	1	0.0107631
-647	1	0.0107631
-642	1	0.0107631
-630	1	0.0107631
-621	1	0.0107631
-611	1	0.0107631
-604	1	0.0107631
-601	1	0.0107631
-595	1	0.0107631
-594	1	0.0107631
-574	1	0.0107631
-572	1	0.0107631
-561	1	0.0107631
-558	1	0.0107631
-546	1	0.0107631
-544	1	0.0107631
-542	1	0.0107631
-540	1	0.0107631
-531	1	0.0107631
-528	1	0.0107631
-524	1	0.0107631
-521	1	0.0107631
-509	2	0.0215262
-500	1	0.0107631
-499	1	0.0107631
-497	1	0.0107631
-495	1	0.0107631
-493	2	0.0215262
-486	1	0.0107631
-481	3	0.0322893
-478	1	0.0107631
-476	1	0.0107631
-475	1	0.0107631
-457	1	0.0107631
-452	1	0.0107631
-448	1	0.0107631
-447	1	0.0107631
-441	1	0.0107631
-435	2	0.0215262
-432	1	0.0107631
-423	1	0.0107631
-416	1	0.0107631
-411	1	0.0107631
-401	1	0.0107631
-400	1	0.0107631
-399	1	0.0107631
-397	1	0.0107631
-396	1	0.0107631
-383	1	0.0107631
-378	1	0.0107631
-374	1	0.0107631
-360	1	0.0107631
-357	1	0.0107631
-356	1	0.0107631
-354	1	0.0107631
-353	1	0.0107631
-351	2	0.0215262
-350	1	0.0107631
-348	1	0.0107631
-347	1	0.0107631
-344	1	0.0107631
-343	3	0.0322893
-342	1	0.0107631
-341	1	0.0107631
-339	1	0.0107631
-338	3	0.0322893
-337	1	0.0107631
-336	1	0.0107631
-335	3	0.0322893
-334	3	0.0322893
-333	3	0.0322893
-331	2	0.0215262
-330	1	0.0107631
-329	1	0.0107631
-328	4	0.0430524
-327	4	0.0430524
-326	5	0.0538155
-325	3	0.0322893
-324	3	0.0322893
-323	5	0.0538155
-322	3	0.0322893
-321	5	0.0538155
-320	6	0.0645786
-319	5	0.0538155
-318	2	0.0215262
-317	1	0.0107631
-316	2	0.0215262
-315	5	0.0538155
-314	3	0.0322893
-313	7	0.0753417
-312	7	0.0753417
-311	5	0.0538155
-310	2	0.0215262
-309	1	0.0107631
-308	3	0.0322893
-307	3	0.0322893
-306	2	0.0215262
-305	1	0.0107631
-303	3	0.0322893
-302	1	0.0107631
-298	1	0.0107631
-296	1	0.0107631
-294	1	0.0107631
-293	1	0.0107631
-292	1	0.0107631
-288	2	0.0215262
-287	1	0.0107631
-285	1	0.0107631
-284	3	0.0322893
-282	1	0.0107631
-281	1	0.0107631
-280	1	0.0107631
-278	1	0.0107631
-276	1	0.0107631
-273	1	0.0107631
-272	1	0.0107631
-267	1	0.0107631
-266	1	0.0107631
-265	2	0.0215262
-264	1	0.0107631
-262	1	0.0107631
-258	1	0.0107631
-257	1	0.0107631
-256	1	0.0107631
-255	1	0.0107631
-254	2	0.0215262
-252	2	0.0215262
-251	1	0.0107631
-250	1	0.0107631
-248	2	0.0215262
-247	1	0.0107631
-246	1	0.0107631
-240	1	0.0107631
-237	1	0.0107631
-235	1	0.0107631
-234	2	0.0215262
-233	1	0.0107631
-230	2	0.0215262
-229	1	0.0107631
-228	2	0.0215262
-226	1	0.0107631
-224	1	0.0107631
-222	1	0.0107631
-220	1	0.0107631
-217	1	0.0107631
-216	2	0.0215262
-215	1	0.0107631
-213	1	0.0107631
-212	3	0.0322893
-210	1	0.0107631
-208	1	0.0107631
-207	1	0.0107631
-206	1	0.0107631
-205	1	0.0107631
-204	1	0.0107631
-202	1	0.0107631
-200	1	0.0107631
-199	2	0.0215262
-198	1	0.0107631
-196	2	0.0215262
-194	1	0.0107631
-193	1	0.0107631
-192	3	0.0322893
-190	4	0.0430524
-189	1	0.0107631
-188	4	0.0430524
-187	2	0.0215262
-186	1	0.0107631
-185	1	0.0107631
-181	1	0.0107631
-180	2	0.0215262
-178	1	0.0107631
-177	2	0.0215262
-175	1	0.0107631
-174	3	0.0322893
-172	2	0.0215262
-171	1	0.0107631
-169	1	0.0107631
-167	1	0.0107631
-166	2	0.0215262
-164	3	0.0322893
-163	1	0.0107631
-160	3	0.0322893
-159	1	0.0107631
-158	1	0.0107631
-157	3	0.0322893
-156	2	0.0215262
-155	1	0.0107631
-153	1	0.0107631
-152	2	0.0215262
-151	1	0.0107631
-149	1	0.0107631
-148	1	0.0107631
-146	3	0.0322893
-145	2	0.0215262
-144	2	0.0215262
-143	2	0.0215262
-142	1	0.0107631
-141	1	0.0107631
-138	1	0.0107631
-136	3	0.0322893
-135	1	0.0107631
-134	5	0.0538155
-133	2	0.0215262
-131	2	0.0215262
-130	1	0.0107631
-129	1	0.0107631
-128	3	0.0322893
-127	2	0.0215262
-125	4	0.0430524
-124	4	0.0430524
-122	6	0.0645786
-121	1	0.0107631
-120	1	0.0107631
-119	3	0.0322893
-118	2	0.0215262
-117	1	0.0107631
-116	2	0.0215262
-114	2	0.0215262
-113	1	0.0107631
-112	4	0.0430524
-111	2	0.0215262
-110	1	0.0107631
-109	2	0.0215262
-108	4	0.0430524
-107	2	0.0215262
-106	2	0.0215262
-105	2	0.0215262
-104	3	0.0322893
-103	1	0.0107631
-102	4	0.0430524
-101	3	0.0322893
-100	3	0.0322893
-99	2	0.0215262
-98	8	0.0861048
-97	2	0.0215262
-96	4	0.0430524
-95	3	0.0322893
-94	5	0.0538155
-93	8	0.0861048
-92	7	0.0753417
-91	2	0.0215262
-90	5	0.0538155
-89	1	0.0107631
-88	4	0.0430524
-87	1	0.0107631
-86	5	0.0538155
-85	1	0.0107631
-84	5	0.0538155
-83	3	0.0322893
-82	2	0.0215262
-81	4	0.0430524
-80	2	0.0215262
-79	3	0.0322893
-78	6	0.0645786
-77	4	0.0430524
-76	10	0.107631
-75	5	0.0538155
-74	8	0.0861048
-73	4	0.0430524
-72	9	0.0968679
-71	1	0.0107631
-70	4	0.0430524
-69	3	0.0322893
-68	4	0.0430524
-67	6	0.0645786
-66	8	0.0861048
-65	2	0.0215262
-64	9	0.0968679
-63	4	0.0430524
-62	7	0.0753417
-61	6	0.0645786
-60	14	0.150683
