LENGTH	COUNT	PRCT
-87346	1	0.0105141
-68230	1	0.0105141
-60228	1	0.0105141
-52962	1	0.0105141
-49515	1	0.0105141
-48046	1	0.0105141
-33650	1	0.0105141
-25985	1	0.0105141
-25421	1	0.0105141
-10421	1	0.0105141
-10379	1	0.0105141
-9454	1	0.0105141
-8337	1	0.0105141
-8206	1	0.0105141
-7838	1	0.0105141
-7793	1	0.0105141
-6374	1	0.0105141
-6078	1	0.0105141
-6077	1	0.0105141
-6075	2	0.0210283
-6065	1	0.0105141
-6052	1	0.0105141
-6038	1	0.0105141
-5641	1	0.0105141
-5357	1	0.0105141
-5232	1	0.0105141
-5047	1	0.0105141
-4928	1	0.0105141
-4901	1	0.0105141
-4679	1	0.0105141
-4299	1	0.0105141
-4210	1	0.0105141
-4110	1	0.0105141
-4109	1	0.0105141
-4012	1	0.0105141
-3818	1	0.0105141
-3744	1	0.0105141
-3699	1	0.0105141
-3449	1	0.0105141
-3406	1	0.0105141
-3339	1	0.0105141
-3157	1	0.0105141
-3126	1	0.0105141
-2931	1	0.0105141
-2925	1	0.0105141
-2686	1	0.0105141
-2656	1	0.0105141
-2653	1	0.0105141
-2611	1	0.0105141
-2603	1	0.0105141
-2538	1	0.0105141
-2432	1	0.0105141
-2429	1	0.0105141
-2384	1	0.0105141
-2370	1	0.0105141
-2248	1	0.0105141
-2210	1	0.0105141
-2037	1	0.0105141
-2033	1	0.0105141
-2015	1	0.0105141
-1994	1	0.0105141
-1980	1	0.0105141
-1974	1	0.0105141
-1925	1	0.0105141
-1919	1	0.0105141
-1882	1	0.0105141
-1844	1	0.0105141
-1822	1	0.0105141
-1820	1	0.0105141
-1807	1	0.0105141
-1784	1	0.0105141
-1758	1	0.0105141
-1744	1	0.0105141
-1739	1	0.0105141
-1690	1	0.0105141
-1638	1	0.0105141
-1539	1	0.0105141
-1508	1	0.0105141
-1501	1	0.0105141
-1500	1	0.0105141
-1496	1	0.0105141
-1485	1	0.0105141
-1445	1	0.0105141
-1442	1	0.0105141
-1424	1	0.0105141
-1404	1	0.0105141
-1352	1	0.0105141
-1345	1	0.0105141
-1341	1	0.0105141
-1339	1	0.0105141
-1318	1	0.0105141
-1303	1	0.0105141
-1264	1	0.0105141
-1251	1	0.0105141
-1240	1	0.0105141
-1204	1	0.0105141
-1156	1	0.0105141
-1151	1	0.0105141
-1148	1	0.0105141
-1141	1	0.0105141
-1128	1	0.0105141
-1099	1	0.0105141
-1075	1	0.0105141
-1073	1	0.0105141
-1066	2	0.0210283
-1058	1	0.0105141
-1042	1	0.0105141
-1036	1	0.0105141
-964	1	0.0105141
-943	1	0.0105141
-942	1	0.0105141
-920	1	0.0105141
-886	1	0.0105141
-868	1	0.0105141
-864	1	0.0105141
-862	1	0.0105141
-860	1	0.0105141
-857	1	0.0105141
-846	1	0.0105141
-842	1	0.0105141
-840	1	0.0105141
-837	1	0.0105141
-835	2	0.0210283
-832	1	0.0105141
-831	1	0.0105141
-815	1	0.0105141
-812	1	0.0105141
-808	1	0.0105141
-800	1	0.0105141
-796	1	0.0105141
-794	1	0.0105141
-790	1	0.0105141
