LENGTH	COUNT	PRCT
-86617	1	0.0106815
-65759	1	0.0106815
-49512	1	0.0106815
-47114	1	0.0106815
-40418	1	0.0106815
-38209	1	0.0106815
-33388	1	0.0106815
-25985	1	0.0106815
-23977	1	0.0106815
-10031	1	0.0106815
-10025	1	0.0106815
-9454	1	0.0106815
-8214	1	0.0106815
-7793	1	0.0106815
-7466	1	0.0106815
-7246	1	0.0106815
-6181	1	0.0106815
-6105	1	0.0106815
-6078	1	0.0106815
-6077	1	0.0106815
-6075	1	0.0106815
-6065	1	0.0106815
-6055	1	0.0106815
-6052	1	0.0106815
-6038	1	0.0106815
-5971	1	0.0106815
-5641	1	0.0106815
-5406	1	0.0106815
-5149	1	0.0106815
-5047	1	0.0106815
-4911	1	0.0106815
-4901	1	0.0106815
-4695	1	0.0106815
-4663	1	0.0106815
-4324	1	0.0106815
-4292	1	0.0106815
-4213	1	0.0106815
-4210	1	0.0106815
-3997	1	0.0106815
-3818	1	0.0106815
-3406	1	0.0106815
-3366	1	0.0106815
-3157	1	0.0106815
-3049	1	0.0106815
-3038	1	0.0106815
-2977	1	0.0106815
-2931	1	0.0106815
-2925	1	0.0106815
-2864	1	0.0106815
-2686	1	0.0106815
-2653	2	0.021363
-2647	1	0.0106815
-2611	1	0.0106815
-2472	1	0.0106815
-2446	1	0.0106815
-2432	1	0.0106815
-2384	1	0.0106815
-2370	1	0.0106815
-2317	1	0.0106815
-2248	1	0.0106815
-2118	1	0.0106815
-2078	1	0.0106815
-2037	1	0.0106815
-2015	1	0.0106815
-1994	1	0.0106815
-1984	1	0.0106815
-1925	1	0.0106815
-1919	1	0.0106815
-1882	1	0.0106815
-1844	1	0.0106815
-1822	1	0.0106815
-1807	1	0.0106815
-1758	1	0.0106815
-1664	1	0.0106815
-1638	1	0.0106815
-1594	1	0.0106815
-1575	1	0.0106815
-1539	1	0.0106815
-1515	1	0.0106815
-1505	1	0.0106815
-1502	1	0.0106815
-1500	1	0.0106815
-1445	1	0.0106815
-1404	1	0.0106815
-1385	1	0.0106815
-1352	1	0.0106815
-1345	2	0.021363
-1342	1	0.0106815
-1341	1	0.0106815
-1279	1	0.0106815
-1264	1	0.0106815
-1248	1	0.0106815
-1178	1	0.0106815
-1151	1	0.0106815
-1142	1	0.0106815
-1128	1	0.0106815
-1107	1	0.0106815
-1075	1	0.0106815
-1066	1	0.0106815
-1058	1	0.0106815
-1042	1	0.0106815
-1036	1	0.0106815
-1014	1	0.0106815
-991	1	0.0106815
-970	1	0.0106815
-964	1	0.0106815
-961	1	0.0106815
-958	1	0.0106815
-942	1	0.0106815
-920	1	0.0106815
-864	1	0.0106815
-862	1	0.0106815
-859	1	0.0106815
-846	1	0.0106815
-842	1	0.0106815
-835	1	0.0106815
-832	1	0.0106815
-831	1	0.0106815
-823	1	0.0106815
-815	1	0.0106815
-812	1	0.0106815
-808	1	0.0106815
-806	1	0.0106815
-800	1	0.0106815
-796	1	0.0106815
-784	1	0.0106815
-780	1	0.0106815
-764	1	0.0106815
-756	1	0.0106815
-748	2	0.021363
-738	1	0.0106815
-709	1	0.0106815
-700	1	0.0106815
-690	1	0.0106815
-680	1	0.0106815
-672	1	0.0106815
-666	1	0.0106815
-656	1	0.0106815
-647	1	0.0106815
-631	1	0.0106815
-612	1	0.0106815
-604	1	0.0106815
-601	1	0.0106815
-594	1	0.0106815
-574	1	0.0106815
-570	1	0.0106815
-561	2	0.021363
-559	1	0.0106815
-557	1	0.0106815
-553	1	0.0106815
-533	1	0.0106815
-531	1	0.0106815
-528	2	0.021363
-522	1	0.0106815
-509	1	0.0106815
-502	1	0.0106815
-495	1	0.0106815
-493	2	0.021363
-480	1	0.0106815
-476	1	0.0106815
-475	1	0.0106815
-468	2	0.021363
-467	1	0.0106815
-456	1	0.0106815
-453	1	0.0106815
-452	2	0.021363
-441	1	0.0106815
-440	1	0.0106815
-428	1	0.0106815
-427	1	0.0106815
-419	1	0.0106815
-400	1	0.0106815
-399	1	0.0106815
-397	1	0.0106815
-396	1	0.0106815
-387	1	0.0106815
-378	1	0.0106815
-374	1	0.0106815
-373	1	0.0106815
-372	2	0.021363
-368	1	0.0106815
-367	1	0.0106815
-360	1	0.0106815
-358	1	0.0106815
-357	2	0.021363
-356	1	0.0106815
-354	1	0.0106815
-353	1	0.0106815
-351	2	0.021363
-349	1	0.0106815
-348	1	0.0106815
-347	1	0.0106815
-344	1	0.0106815
-343	3	0.0320444
-342	1	0.0106815
-339	3	0.0320444
-338	2	0.021363
-337	2	0.021363
-336	2	0.021363
-335	3	0.0320444
-334	2	0.021363
-333	3	0.0320444
-332	2	0.021363
-331	1	0.0106815
-330	1	0.0106815
-328	2	0.021363
-327	4	0.0427259
-326	3	0.0320444
-325	2	0.021363
-324	4	0.0427259
-323	8	0.0854518
-322	2	0.021363
-321	6	0.0640889
-320	6	0.0640889
-319	6	0.0640889
-318	2	0.021363
-317	5	0.0534074
-316	2	0.021363
-315	7	0.0747703
-314	4	0.0427259
-313	6	0.0640889
-312	5	0.0534074
-311	4	0.0427259
-310	3	0.0320444
-308	3	0.0320444
-307	3	0.0320444
-306	1	0.0106815
-305	2	0.021363
-303	5	0.0534074
-301	1	0.0106815
-300	1	0.0106815
-299	1	0.0106815
-298	1	0.0106815
-297	1	0.0106815
-294	1	0.0106815
-293	1	0.0106815
-292	1	0.0106815
-288	1	0.0106815
-287	1	0.0106815
-282	1	0.0106815
-281	2	0.021363
-280	1	0.0106815
-276	1	0.0106815
-275	1	0.0106815
-268	1	0.0106815
-266	1	0.0106815
-265	1	0.0106815
-264	1	0.0106815
-262	1	0.0106815
-257	1	0.0106815
-254	1	0.0106815
-252	1	0.0106815
-250	1	0.0106815
-248	3	0.0320444
-246	1	0.0106815
-244	1	0.0106815
-238	1	0.0106815
-234	2	0.021363
-233	2	0.021363
-230	1	0.0106815
-229	2	0.021363
-228	1	0.0106815
