LENGTH	COUNT	PRCT
-87552	1	0.0107089
-65759	1	0.0107089
-49413	1	0.0107089
-46501	1	0.0107089
-40188	1	0.0107089
-38209	1	0.0107089
-25421	1	0.0107089
-21884	1	0.0107089
-10379	1	0.0107089
-10025	1	0.0107089
-9683	1	0.0107089
-9664	1	0.0107089
-9454	1	0.0107089
-9423	1	0.0107089
-8761	1	0.0107089
-8208	1	0.0107089
-7796	1	0.0107089
-7522	1	0.0107089
-6077	1	0.0107089
-6075	1	0.0107089
-6065	1	0.0107089
-6059	1	0.0107089
-6052	1	0.0107089
-5971	1	0.0107089
-5668	1	0.0107089
-5149	1	0.0107089
-5057	1	0.0107089
-5047	1	0.0107089
-4679	1	0.0107089
-4664	1	0.0107089
-4620	1	0.0107089
-4324	1	0.0107089
-4299	1	0.0107089
-4215	1	0.0107089
-4210	1	0.0107089
-3997	1	0.0107089
-3845	1	0.0107089
-3818	1	0.0107089
-3765	1	0.0107089
-3755	1	0.0107089
-3467	1	0.0107089
-3343	1	0.0107089
-3312	1	0.0107089
-3311	1	0.0107089
-3210	1	0.0107089
-2977	1	0.0107089
-2653	1	0.0107089
-2611	1	0.0107089
-2603	1	0.0107089
-2486	1	0.0107089
-2432	1	0.0107089
-2317	1	0.0107089
-2274	1	0.0107089
-2015	2	0.0214179
-1994	1	0.0107089
-1980	1	0.0107089
-1963	1	0.0107089
-1925	1	0.0107089
-1844	1	0.0107089
-1807	1	0.0107089
-1778	1	0.0107089
-1758	1	0.0107089
-1608	1	0.0107089
-1519	1	0.0107089
-1500	1	0.0107089
-1485	1	0.0107089
-1445	1	0.0107089
-1424	1	0.0107089
-1352	1	0.0107089
-1339	1	0.0107089
-1325	1	0.0107089
-1303	1	0.0107089
-1156	1	0.0107089
-1151	1	0.0107089
-1142	1	0.0107089
-1107	1	0.0107089
-1075	1	0.0107089
-1073	1	0.0107089
-1066	1	0.0107089
-1042	2	0.0214179
-1014	1	0.0107089
-1007	1	0.0107089
-964	1	0.0107089
-930	1	0.0107089
-929	1	0.0107089
-920	1	0.0107089
-864	1	0.0107089
-862	1	0.0107089
-842	1	0.0107089
-832	1	0.0107089
-818	1	0.0107089
-816	1	0.0107089
-815	1	0.0107089
-812	1	0.0107089
-808	1	0.0107089
-800	1	0.0107089
-796	1	0.0107089
-789	1	0.0107089
-780	1	0.0107089
-775	1	0.0107089
-768	1	0.0107089
-764	1	0.0107089
-759	1	0.0107089
-748	2	0.0214179
-728	1	0.0107089
-726	1	0.0107089
-717	1	0.0107089
-714	1	0.0107089
-702	1	0.0107089
-700	1	0.0107089
-695	1	0.0107089
-693	1	0.0107089
-690	1	0.0107089
-656	1	0.0107089
-650	1	0.0107089
-647	1	0.0107089
-642	1	0.0107089
-619	1	0.0107089
-617	1	0.0107089
-611	1	0.0107089
-604	1	0.0107089
-601	2	0.0214179
-594	1	0.0107089
-574	1	0.0107089
-561	1	0.0107089
-557	1	0.0107089
-546	1	0.0107089
-542	1	0.0107089
-531	2	0.0214179
-528	1	0.0107089
-524	1	0.0107089
-521	1	0.0107089
-509	1	0.0107089
-500	1	0.0107089
-499	1	0.0107089
-497	1	0.0107089
-495	1	0.0107089
-493	2	0.0214179
-481	1	0.0107089
-478	1	0.0107089
-457	1	0.0107089
-448	1	0.0107089
-447	1	0.0107089
-444	1	0.0107089
-441	1	0.0107089
-435	2	0.0214179
-434	1	0.0107089
-428	3	0.0321268
-423	1	0.0107089
-419	1	0.0107089
-416	1	0.0107089
-411	1	0.0107089
-404	1	0.0107089
-401	1	0.0107089
-400	1	0.0107089
-399	1	0.0107089
-397	1	0.0107089
-396	1	0.0107089
-388	1	0.0107089
-383	1	0.0107089
-380	1	0.0107089
-374	1	0.0107089
-363	1	0.0107089
-360	1	0.0107089
-357	1	0.0107089
-356	1	0.0107089
-354	1	0.0107089
-353	2	0.0214179
-352	1	0.0107089
-351	2	0.0214179
-350	1	0.0107089
-349	1	0.0107089
-348	1	0.0107089
-347	1	0.0107089
-344	2	0.0214179
-342	1	0.0107089
-341	1	0.0107089
-339	1	0.0107089
-338	2	0.0214179
-337	1	0.0107089
-336	1	0.0107089
-335	3	0.0321268
-334	2	0.0214179
-333	3	0.0321268
-331	2	0.0214179
-330	1	0.0107089
-329	1	0.0107089
-328	3	0.0321268
-327	3	0.0321268
-326	2	0.0214179
-325	3	0.0321268
-324	3	0.0321268
-323	6	0.0642536
-322	2	0.0214179
-321	6	0.0642536
-320	6	0.0642536
-319	6	0.0642536
-318	2	0.0214179
-317	5	0.0535447
-316	1	0.0107089
-315	7	0.0749625
-314	1	0.0107089
-313	8	0.0856714
-312	8	0.0856714
-311	4	0.0428357
-310	1	0.0107089
-309	1	0.0107089
-308	4	0.0428357
-307	1	0.0107089
-306	1	0.0107089
-305	2	0.0214179
-303	3	0.0321268
-302	3	0.0321268
-298	1	0.0107089
-297	1	0.0107089
-294	1	0.0107089
-293	1	0.0107089
-288	1	0.0107089
-287	2	0.0214179
-285	1	0.0107089
-284	1	0.0107089
-282	1	0.0107089
-281	1	0.0107089
-280	1	0.0107089
-278	1	0.0107089
-273	1	0.0107089
-272	2	0.0214179
-269	1	0.0107089
-266	1	0.0107089
-265	2	0.0214179
-264	1	0.0107089
-262	1	0.0107089
-258	1	0.0107089
-257	1	0.0107089
-256	1	0.0107089
-254	2	0.0214179
-252	3	0.0321268
-250	1	0.0107089
-248	2	0.0214179
-247	1	0.0107089
-246	1	0.0107089
-240	1	0.0107089
-237	1	0.0107089
-236	1	0.0107089
-235	1	0.0107089
-234	2	0.0214179
-233	1	0.0107089
-230	1	0.0107089
-228	1	0.0107089
-226	1	0.0107089
-225	1	0.0107089
-223	1	0.0107089
-220	1	0.0107089
-216	2	0.0214179
-215	2	0.0214179
-213	1	0.0107089
-212	2	0.0214179
