LENGTH	COUNT	PRCT
-181	1	0.0107239
-180	1	0.0107239
-178	1	0.0107239
-177	1	0.0107239
-176	1	0.0107239
-175	1	0.0107239
-174	3	0.0321716
-172	2	0.0214477
-168	3	0.0321716
-167	1	0.0107239
-165	1	0.0107239
-164	3	0.0321716
-163	2	0.0214477
-161	1	0.0107239
-160	1	0.0107239
-159	1	0.0107239
-158	1	0.0107239
-157	2	0.0214477
-156	2	0.0214477
-155	2	0.0214477
-152	4	0.0428954
-151	1	0.0107239
-150	1	0.0107239
-148	1	0.0107239
-147	1	0.0107239
-146	2	0.0214477
-145	1	0.0107239
-144	3	0.0321716
-143	3	0.0321716
-142	3	0.0321716
-141	2	0.0214477
-139	1	0.0107239
-138	1	0.0107239
-137	3	0.0321716
-136	3	0.0321716
-135	2	0.0214477
-134	4	0.0428954
-133	1	0.0107239
-132	1	0.0107239
-131	1	0.0107239
-130	1	0.0107239
-129	6	0.0643432
-128	8	0.0857909
-127	3	0.0321716
-126	3	0.0321716
-125	3	0.0321716
-124	2	0.0214477
-122	3	0.0321716
-121	1	0.0107239
-119	1	0.0107239
-118	2	0.0214477
-116	1	0.0107239
-114	2	0.0214477
-113	2	0.0214477
-112	2	0.0214477
-110	1	0.0107239
-108	4	0.0428954
-107	4	0.0428954
-106	4	0.0428954
-105	1	0.0107239
-104	3	0.0321716
-103	2	0.0214477
-102	3	0.0321716
-101	4	0.0428954
-100	2	0.0214477
-99	2	0.0214477
-98	9	0.0965147
-97	3	0.0321716
-96	3	0.0321716
-94	5	0.0536193
-93	5	0.0536193
-92	4	0.0428954
-91	3	0.0321716
-90	5	0.0536193
-89	2	0.0214477
-88	4	0.0428954
-86	5	0.0536193
-85	3	0.0321716
-84	8	0.0857909
-83	6	0.0643432
-82	1	0.0107239
-81	2	0.0214477
-80	3	0.0321716
-79	3	0.0321716
-78	8	0.0857909
-77	2	0.0214477
-76	10	0.107239
-75	4	0.0428954
-74	6	0.0643432
-73	3	0.0321716
-72	8	0.0857909
-71	1	0.0107239
-70	6	0.0643432
-69	2	0.0214477
-68	8	0.0857909
-67	5	0.0536193
-66	6	0.0643432
-65	4	0.0428954
-64	9	0.0965147
-63	8	0.0857909
-62	7	0.075067
-61	9	0.0965147
-60	14	0.150134
-59	2	0.0214477
-58	8	0.0857909
-57	5	0.0536193
-56	11	0.117962
-55	3	0.0321716
-54	10	0.107239
-53	7	0.075067
-52	9	0.0965147
-51	10	0.107239
-50	18	0.193029
-49	6	0.0643432
-48	14	0.150134
-47	4	0.0428954
-46	12	0.128686
-45	7	0.075067
-44	18	0.193029
-43	12	0.128686
-42	22	0.235925
-41	10	0.107239
-40	24	0.257373
-39	20	0.214477
-38	24	0.257373
-37	15	0.160858
-36	27	0.289544
-35	26	0.27882
-34	29	0.310992
-33	15	0.160858
-32	53	0.568365
-31	24	0.257373
-30	60	0.643432
-29	28	0.300268
-28	73	0.782842
-27	41	0.439678
-26	69	0.739946
-25	48	0.514745
-24	117	1.25469
-23	47	0.504021
-22	94	1.00804
-21	69	0.739946
-20	200	2.14477
-19	79	0.847185
-18	173	1.85523
-17	94	1.00804
-16	288	3.08847
-15	183	1.96247
-14	282	3.02413
-13	197	2.1126
-12	604	6.47721
-11	229	2.45576
-10	594	6.36997
10	546	5.85523
11	188	2.01609
12	487	5.22252
13	157	1.68365
14	258	2.76676
15	162	1.73727
16	275	2.94906
17	77	0.825737
18	162	1.73727
19	67	0.718499
20	151	1.6193
21	68	0.729223
22	72	0.772118
23	36	0.386059
24	88	0.9437
25	54	0.579088
26	69	0.739946
27	40	0.428954
28	58	0.621984
29	22	0.235925
30	50	0.536193
31	22	0.235925
32	49	0.525469
33	13	0.13941
34	37	0.396783
35	26	0.27882
36	35	0.375335
37	13	0.13941
38	22	0.235925
39	13	0.13941
40	30	0.321716
41	10	0.107239
42	20	0.214477
43	15	0.160858
44	20	0.214477
45	10	0.107239
46	10	0.107239
47	8	0.0857909
48	17	0.182306
49	10	0.107239
50	7	0.075067
51	7	0.075067
52	9	0.0965147
53	7	0.075067
54	6	0.0643432
55	6	0.0643432
56	8	0.0857909
57	8	0.0857909
58	7	0.075067
59	6	0.0643432
60	21	0.225201
61	9	0.0965147
62	9	0.0965147
63	3	0.0321716
64	9	0.0965147
65	4	0.0428954
66	5	0.0536193
67	3	0.0321716
68	13	0.13941
69	2	0.0214477
70	8	0.0857909
71	4	0.0428954
72	9	0.0965147
73	2	0.0214477
74	1	0.0107239
75	6	0.0643432
76	7	0.075067
77	5	0.0536193
78	7	0.075067
79	4	0.0428954
80	5	0.0536193
81	2	0.0214477
82	5	0.0536193
84	8	0.0857909
85	7	0.075067
86	3	0.0321716
87	3	0.0321716
88	7	0.075067
89	2	0.0214477
90	10	0.107239
91	1	0.0107239
92	1	0.0107239
93	4	0.0428954
94	4	0.0428954
95	4	0.0428954
96	8	0.0857909
98	7	0.075067
99	3	0.0321716
100	7	0.075067
102	6	0.0643432
103	6	0.0643432
104	4	0.0428954
105	3	0.0321716
106	4	0.0428954
107	3	0.0321716
108	4	0.0428954
109	2	0.0214477
110	6	0.0643432
111	2	0.0214477
112	3	0.0321716
113	2	0.0214477
114	3	0.0321716
116	1	0.0107239
117	4	0.0428954
118	3	0.0321716
119	6	0.0643432
120	3	0.0321716
121	3	0.0321716
122	1	0.0107239
124	3	0.0321716
125	1	0.0107239
126	5	0.0536193
127	3	0.0321716
128	4	0.0428954
129	2	0.0214477
130	1	0.0107239
131	3	0.0321716
132	3	0.0321716
133	4	0.0428954
134	3	0.0321716
135	3	0.0321716
136	1	0.0107239
137	1	0.0107239
138	3	0.0321716
139	1	0.0107239
140	4	0.0428954
141	4	0.0428954
142	2	0.0214477
143	1	0.0107239
144	2	0.0214477
145	2	0.0214477
146	2	0.0214477
148	1	0.0107239
150	4	0.0428954
151	2	0.0214477
152	1	0.0107239
154	3	0.0321716
155	2	0.0214477
156	3	0.0321716
157	1	0.0107239
158	2	0.0214477
159	1	0.0107239
160	3	0.0321716
161	3	0.0321716
162	1	0.0107239
163	1	0.0107239
165	2	0.0214477
166	2	0.0214477
168	5	0.0536193
170	2	0.0214477
171	1	0.0107239
173	5	0.0536193
176	1	0.0107239
178	6	0.0643432
179	1	0.0107239
180	2	0.0214477
181	1	0.0107239
182	2	0.0214477
183	2	0.0214477
184	1	0.0107239
185	2	0.0214477
187	3	0.0321716
188	1	0.0107239
189	2	0.0214477
190	3	0.0321716
192	4	0.0428954
193	2	0.0214477
194	2	0.0214477
195	2	0.0214477
198	1	0.0107239
199	1	0.0107239
200	2	0.0214477
201	1	0.0107239
202	1	0.0107239
204	2	0.0214477
205	2	0.0214477
206	1	0.0107239
207	1	0.0107239
208	1	0.0107239
210	1	0.0107239
211	1	0.0107239
213	1	0.0107239
214	2	0.0214477
215	1	0.0107239
216	1	0.0107239
217	4	0.0428954
220	1	0.0107239
222	1	0.0107239
223	2	0.0214477
224	3	0.0321716
225	3	0.0321716
228	2	0.0214477
229	1	0.0107239
230	1	0.0107239
231	2	0.0214477
232	2	0.0214477
234	1	0.0107239
236	1	0.0107239
239	1	0.0107239
240	3	0.0321716
243	1	0.0107239
246	2	0.0214477
247	1	0.0107239
248	1	0.0107239
249	2	0.0214477
250	2	0.0214477
252	2	0.0214477
253	1	0.0107239
255	2	0.0214477
258	1	0.0107239
264	1	0.0107239
268	2	0.0214477
269	1	0.0107239
270	1	0.0107239
271	2	0.0214477
273	1	0.0107239
275	4	0.0428954
276	1	0.0107239
277	1	0.0107239
279	1	0.0107239
280	1	0.0107239
281	1	0.0107239
282	3	0.0321716
284	3	0.0321716
286	4	0.0428954
289	1	0.0107239
290	2	0.0214477
292	2	0.0214477
293	1	0.0107239
294	1	0.0107239
297	1	0.0107239
298	2	0.0214477
299	1	0.0107239
300	1	0.0107239
302	1	0.0107239
303	1	0.0107239
305	3	0.0321716
306	1	0.0107239
307	3	0.0321716
308	3	0.0321716
309	1	0.0107239
310	6	0.0643432
311	3	0.0321716
312	3	0.0321716
313	6	0.0643432
314	5	0.0536193
315	6	0.0643432
316	5	0.0536193
317	9	0.0965147
318	10	0.107239
319	4	0.0428954
320	8	0.0857909
321	5	0.0536193
322	8	0.0857909
323	4	0.0428954
324	6	0.0643432
325	3	0.0321716
326	4	0.0428954
327	4	0.0428954
328	3	0.0321716
329	6	0.0643432
330	5	0.0536193
332	2	0.0214477
334	2	0.0214477
335	3	0.0321716
336	3	0.0321716
337	3	0.0321716
338	6	0.0643432
339	2	0.0214477
340	2	0.0214477
342	1	0.0107239
343	1	0.0107239
344	1	0.0107239
345	1	0.0107239
346	2	0.0214477
347	1	0.0107239
348	1	0.0107239
351	2	0.0214477
353	2	0.0214477
354	2	0.0214477
356	1	0.0107239
357	1	0.0107239
358	1	0.0107239
360	2	0.0214477
361	1	0.0107239
364	1	0.0107239
366	1	0.0107239
370	1	0.0107239
372	1	0.0107239
374	2	0.0214477
376	1	0.0107239
377	1	0.0107239
378	2	0.0214477
379	1	0.0107239
380	2	0.0214477
384	1	0.0107239
388	1	0.0107239
389	1	0.0107239
391	1	0.0107239
392	1	0.0107239
394	1	0.0107239
396	1	0.0107239
399	1	0.0107239
401	3	0.0321716
402	1	0.0107239
403	2	0.0214477
404	1	0.0107239
407	1	0.0107239
413	1	0.0107239
415	1	0.0107239
417	1	0.0107239
419	1	0.0107239
421	1	0.0107239
422	1	0.0107239
423	1	0.0107239
424	1	0.0107239
427	2	0.0214477
432	1	0.0107239
435	1	0.0107239
437	1	0.0107239
439	1	0.0107239
440	2	0.0214477
441	1	0.0107239
443	1	0.0107239
447	1	0.0107239
448	1	0.0107239
450	1	0.0107239
451	2	0.0214477
453	1	0.0107239
454	1	0.0107239
456	1	0.0107239
458	1	0.0107239
464	1	0.0107239
472	1	0.0107239
474	1	0.0107239
480	1	0.0107239
490	1	0.0107239
494	1	0.0107239
497	2	0.0214477
500	1	0.0107239
501	2	0.0214477
508	2	0.0214477
510	1	0.0107239
511	1	0.0107239
512	1	0.0107239
518	1	0.0107239
519	2	0.0214477
520	1	0.0107239
529	1	0.0107239
530	1	0.0107239
533	1	0.0107239
536	1	0.0107239
538	2	0.0214477
542	1	0.0107239
546	2	0.0214477
549	1	0.0107239
551	1	0.0107239
552	2	0.0214477
553	1	0.0107239
557	1	0.0107239
558	1	0.0107239
559	1	0.0107239
560	1	0.0107239
564	1	0.0107239
570	1	0.0107239
571	2	0.0214477
573	1	0.0107239
576	1	0.0107239
577	1	0.0107239
579	1	0.0107239
584	1	0.0107239
590	2	0.0214477
594	1	0.0107239
596	2	0.0214477
598	1	0.0107239
603	1	0.0107239
607	1	0.0107239
611	1	0.0107239
612	1	0.0107239
615	1	0.0107239
624	1	0.0107239
628	1	0.0107239
630	1	0.0107239
632	1	0.0107239
639	2	0.0214477
641	1	0.0107239
646	1	0.0107239
647	1	0.0107239
653	1	0.0107239
659	1	0.0107239
661	1	0.0107239
666	1	0.0107239
669	1	0.0107239
672	2	0.0214477
674	1	0.0107239
677	2	0.0214477
687	1	0.0107239
696	2	0.0214477
699	1	0.0107239
702	1	0.0107239
706	1	0.0107239
719	1	0.0107239
723	1	0.0107239
728	1	0.0107239
734	2	0.0214477
737	1	0.0107239
744	1	0.0107239
757	1	0.0107239
759	1	0.0107239
764	1	0.0107239
767	2	0.0214477
778	1	0.0107239
785	1	0.0107239
786	1	0.0107239
788	1	0.0107239
789	1	0.0107239
790	1	0.0107239
792	1	0.0107239
796	1	0.0107239
797	1	0.0107239
801	1	0.0107239
807	1	0.0107239
809	1	0.0107239
820	1	0.0107239
821	1	0.0107239
842	1	0.0107239
853	2	0.0214477
856	1	0.0107239
858	2	0.0214477
906	1	0.0107239
924	1	0.0107239
927	1	0.0107239
934	1	0.0107239
